song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q,lyrics,language
ML1779,MoodyLyrics4Q,Change,Lisa Stansfield,Pop,,,,,happy,positive,"[Intro] If I could change the way I live my life today I wouldn't change a single thing 'Cause if I change my world into another place I wouldn't see your smiling face  [Verse 1] Honey, don't you worry There's nothing to worry for 'Cause if I didn't love you I wouldn't be here now And if I didn't want you I would have turned around by now  [Verse 2] You've got to believe me, babe Believe that I love you so 'Cause if I didn't love you, I would have turned around And if I didn't want you Then I would want you out  [Pre-Chorus] This love, this love has filled me up Ooh, my love, I'll never give you up 'Cause I'll always want your love  [Chorus] If I could change the way I live my life today I wouldn't change a single thing 'Cause if I change my world into another place I wouldn't see your smiling face  [Verse 3] Believing is the answer, the answer to all your fears When I first said I loved you, I went in for the kill Now when I say I love you, I mean I always will  [Pre-Chorus] This love, this love has filled me up Ooh, my love, I'll never give you up 'Cause I'll always want your love  [Chorus] If I could change the way I live my life today I wouldn't change a single thing 'Cause if I change my world into another place I wouldn't see your smiling face  [Bridge] This love, this love has filled me up Ooh, my love, I'll never give you up 'Cause I'll always want your love  [Outro] If I could change (change) the way (way) I live my life today I wouldn't change a single thing 'Cause if I change (change) my world (world) into another place I wouldn't see your smiling face",en
ML1780,MoodyLyrics4Q,Lonely,Yael Naïm,Pop,,,,,sad,negative,"You are not alone I am here with you Even when you're scared I'll never leave you Standing in a storm Making it insane once again I will try to enchain you But you open your eyes to the sky And whisper That you are so lonely You are so alone You're so alone You're so lonely, so lonely So I'm coloring my face While I am here with you Imagining the landscapes of your sorrow Is it yellow or blue? Coloring the sky, and the trees And the clouds, and the moonlight I'd color your heart If you didn't, I did Now you are so lonely You are so alone You're so alone You're so lonely, so lonely You are so alone You're so You're so lonely, so lonely And I wish you could just find home",en
ML1781,MoodyLyrics4Q,Rosary,Marissa Nadler,Country,,,,,sad,negative,"Every night that I spend alone, alone You don't know, you don't know me at all And in my life of a girl, of the troubles at love I'm a troubled, troubled heart  Thought I'd sing with the boats trouble away That they swam back to me today My troubles are never gonna leave me alone  A prayer told me The rosary that I wear on my neck Stare out to sea Ghosts overhead, bird in the tree I feel numb and cold Rosary Numb, cold, and free Rosary Rosary Rosary",en
ML1782,MoodyLyrics4Q,Will There Be Enough Water?,The Dead Weather,Rock,,,,,sad,negative,"[Verse 1] Will there be enough water when my ship comes in? Water when my ship comes in? Will there be water when my ship comes in?  [Verse 2] And when I set sail will there be enough wind? And when I set sail will there be enough wind? And when I set sail will there be enough wind? Cool water,  oh cool wind  [Verse 3] Just because you caught me, does that make it a sin? Yeah, just because you caught me, does that make it a sin? Cool water and the cool wind  [Outro] Enough water when my ship comes in? Be enough water when my ship comes in? Oh when I set sail will there be enough wind? Yeah Oh cool water, yeah, and a cool wind Just because you caught me, does it make it a sin? Just because you caught me, does that make it a sin?",en
ML1783,MoodyLyrics4Q,I Did It,Dave Matthews Band,Rock,,,,,relaxed,positive,"[Verse 1] I'm mixing up a bunch of magic stuff A magic mushroom cloud of care A potion that'll rock, the boat will rock I'll make a bomb of love and blow it up  [Chorus 1] I did it, do you think I've gone too far? I did it, guilty as charged I did it, it was me right or wrong I did it, yeah  [Chorus 2] I never did a single thing that did a single thing To change the ugly ways of the world I didn't know it felt so right inside I didn't know it all  [Chorus 3] And I opened up the curtains I heard sirens there, the lights flash and crawl But I did it justice  [Verse 2] I just did it for us all It's a nickel or a dime for what I've done The truth is that I don't really care For such a lovely crime I'll do the time You better lock me up, I'll do it again  [Chorus 1]  [Chorus 2]  [Chorus 3] I open up the curtains I heard sirens there, the lights flash and crawl But I did it justice I just did it for the buzz  [Verse 3] All you people are the skewers of our dreams Like the cat that collared me Oh, what I gotta say to you, you got love Don't turn it down, turn it loud, let it build We got a long way to go But you, you got to start somewhere Go door to door, spread the love you got You got the love, you get what you want Does it matter where you get it from? I for one, don't turn my cheek for anyone Unturn your cheek to give your love Love to grow  [Chorus 1] I did it, do you think I've gone too far? I did it, guilty as charged I did it, it was me right or wrong I did it, yeah, yeah, yeah  [Bridge] I did it, I told you, I told you I did I did it, I'm guilty as charged I did it, I told you, I told you I did I did it, yeah  [Verse 4] I never did a single thing that did a single thing To change the ugly ways of the world I didn't know it felt so right inside I didn't know it all  [Chorus 3]",en
ML1785,MoodyLyrics4Q,Virginia Moon,Foo Fighters,,,,,,relaxed,positive,"[Verse 1] Dearest constellation Heaven surroundin' you Stay there, soft and blue Virginia moon, I'll wait for you tonight  [Verse 2] Sweetest invitation Breakin' the day in two Feelin' like I do Virginia moon, I'll wait for you tonight  [Chorus] And now our shades become shadows in your light In the morning when we're through And tomorrow rescues you, I will say Goodnight  [Verse 3] Secret fascination Whisper a quiet tune Hear me callin' you Virginia moon, I'll wait for you tonight  [Chorus] And now our shades become shadows in your light In the morning when we're through And tomorrow rescues you, I will say Goodnight  [Instrumental Break]  [Bridge] Virginia moon, I'll wait for you tonight  [Chorus] And now our shades become shadows in your light In the morning when we're through And tomorrow rescues you, I will say Goodnight  [Outro] I will say goodnight I will say goodnight",en
ML1786,MoodyLyrics4Q,Party Weirdo,Moloko,Electronic,,,,,happy,positive,"Party weirdo Party weirdo Party weirdo [?] get off Party weirdo  God, am I the only sane one around here? Doesn't anybody else find this queer? Oh, shit, oh A wizard approaches A reward for the weirdo  Party weirdo Party Party weirdo Countless times you have fallen, weird one  I'm gonna ask the judge for a party wack down A weirdo crack down Weirdo Hanging out on streets, in bars, in cars Outside my window Weirdo In my pool, in my bed, in my empty head Weirdo Party weirdo I simply ask the judge For a party wack down  Hello hello hello Hello hello hello Party weirdo [?]  In my pool Party On my [?] Party In my bed Party Most of all, in my head Party  A wizard approaches A reward for the weirdo Oh but somehow someway somewhere You get back on your partied out feet  Hello hello Party weirdo Party weirdo Party Party weirdo Party weirdo  It's just so exotic Hello hello hello The truth is you got nowhere left to go Party weirdo Hello hello hello And you will ask yourself who am I What am I, where am I You will answer I am no one I am no one, probably nothing I know that I'm nowhere You poor crass animal Ok, I'm new around town Can anybody tell me what all these party weirdos are all about You must go there and check out the party weirdos Now all I see is a lot of young peoples all mixed up It's just not fair Countless times you have fallen weird one Partied out yet  Party weirdo [?] Party weirdo Party weirdo You might expect one's weirdness to subside But it does not subside It sort of grows and grows and grows and grows, man Party weirdo Party weirdo Party weirdo Party weirdo Party Party You can just go find somewhere else to go 'cos you're just not welcome here any more Party Party weirdo",en
ML1787,MoodyLyrics4Q,It Ends With a Fall,Okkervil River,Pop,,,,,sad,negative,"Wish I could remember why it mattered to me It doesn't matter to me It doesn't matter to me anymore Now that you're feeling fine I'll admit that - though I know it's coming down And see it shattering me - it doesn't matter to me And I'm not sadder for seeing it come I'm not going to run I will just come when I am called  You want to cut me off Because I took too much But don't leave me alone Take off your scarves, your winter coat The night's too cold  When we met I should have said ""You're like a sister to me"" How all that kiss her just seem Like puny suitors I can see through How none will do, not for you It might as well just be us two And when I pulled you by the jacket From the clattering street You started flattering me You started saying I was so strong String me along, but I can't become all that I'm called  And I can't claim to know What makes love die or grow But I can still take control And so refuse to just go home Back down the hall  And as I crawl As finally all the false confetti blooms up in this attic room I'm gonna make my stand I want to see both of your hands Put down the phone I won't let you go Although the moment stole my self-control from us all And now it can only end, end with a fall",en
ML1788,MoodyLyrics4Q,Kasa No Hone (the umbrella's bones),Anathallo,,,,,,relaxed,positive,Karakasa no hone wa Bara bara Kamya yaburete mo Take ni sotaru En ja mo Mis're nasaru na Nambo watashi ga Yaburete mo Us'te shon shon  Translation of Japanese: The ribs of the umbrella Have fallen apart; The paper is also torn But with bamboo Tied together Do not throw it away Though I Also am torn Don't desert me,en
ML1789,MoodyLyrics4Q,Red Turned White,Architecture in Helsinki,Pop,,,,,happy,positive,My bride and groom Spent the lonely season Figuring life out So imagine the change When the smoke it filled the air yeah And when the north reflected southern lights In the eyes of the deep where red turned white You got the wrong attitude. to be lude To stop and stare You got me crawling through hoops on your roof To a death song And darling you forgot to tell me I was gonna grow my hair wrong And when the north reflected southern lights In the eyes of the deep where red turned white You got the wrong idea If you're leaping off the edge of this world,en
ML1790,MoodyLyrics4Q,Incipit satan,Gorgoroth,Metal,,,,,angry,negative,"[Verse 1] Ridin' blind from heaven high, from volvy the chain If hate sudden children Why repare the choke of chances lierin' worm? Through a new bladin' in Tired and raped, your lair, write the janata decive Blessin' in dark heaven  [Verse 2] Rise up from hell Run chain of the hebrow Rechain the proved new earth when blood rages in the sky Chaos and destruction  [Chorus] Incipit Satan Incipit Satan Incipit Satan Incipit Satan  [Bridge] Destroyer of all God along destruction Destroyer of all Rise up from hell  [Chorus] Incipit Satan Incipit Satan Incipit Satan Incipit Satan",en
ML1791,MoodyLyrics4Q,For Your Lover Give Some Time,Richard Hawley,,,,,,sad,negative,"[Verse 1] It was your birthday, yesterday I gave a gift that almost took your breath away But, to be honest, I nearly left it on the train For your lover, give some time  [Verse 2] You talk forever on the phone To your mother and with my thoughts I'm left alone Now and then I think how strange our love has grown For your lover, give some time  [Chorus] I will give up these cigarettes Stay at home and watch you mend the tears in your dress Have your name in a rose tattooed across my chest And be your lover for all time Maybe I will drink a little less Come home early and not complain about the death And give you flowers from the graveyard now and then For your lover, give some time  [Instrumental Interlude]  [Verse 3] I think of places that I've seen A skipping stone across the ocean I have been A rootless man with no one else to share my dreams And, for my lover, gave no time  [Verse 4] Here's a toast to you, Helene To all the cinemas we ran in from the rain Laughing, clutching, soaking newspapers to your face Then, for your love, you gave some time  [Outro] I will give up these cigarettes Stay at home and watch you mend the tears in your dress Have your name in rose tattooed across my chest And be your lover for all time Maybe I will drink a little less Come home early and not complain about the death And give you flowers from the graveyard now and then And, for my lover, give some time For your lover, give some time",en
ML1792,MoodyLyrics4Q,Disintegration,Jimmy Eat World,,,,,,sad,negative,"[Verse 1] I've spent my last night Strung up and pulled tight Holding out, sleeping proud An answer comes without a ""please"" Do what you want  [Chorus] Wonder why I'm so caught off guard when we kiss I'd rather live my life in regret than do this What happened to the love we both knew? We both chased? Hanging on a cigarette You need me You burn me You'll burn me  [Verse 2] Hushed with a finger Don't say you'll never when you might Oh, just another time This poison comes instruction free Do what you want, but I'm drinking  [Chorus] I wonder why I'm so caught off guard when we kiss I'd rather live my life in regret than do this What happened to the love we both knew? We both chased? Hanging on a cigarette You need me You burn me You'll burn me  [Bridge] Lie, lie better next time Stay on my side tonight, oh Lie, lie better next time Stay on my side tonight, oh Lie, lie better next time Stay on my side tonight, oh Lie, lie better next time Stay on my side tonight, oh Lie, lie better next time Stay on my side tonight, oh Lie, lie better next time Stay on my side tonight, oh Lie, lie better next time Stay on my side tonight, oh Lie, lie better next time Stay on my side tonight, oh  [Chorus] I wonder why I'm so caught off guard when we kiss I'd rather live my life in regret than do this What happened to the love we both knew? We both chased? Hanging on a cigarette You need me You burn me You'll burn me  What happened to the love we both knew? We both chased? Hanging on a cigarette You need me You burn me You'll burn me",en
ML1793,MoodyLyrics4Q,Entropy,Moxy Früvous,,,,,,happy,positive,"(Mike in a deep voice) Galileo, Netwon, Watt, they were genuises all Without them we'd be freezing in the dark at the mall James Joule found total energy remains the same (Murray) No matter what it's form (Mike) That's why it carries his name  (Jian) Mechanical, electrical, potential and heat Radiant, kinetic, ooh the list is incomplete They're always changing back and forth It's really quite a blur (Murray) Oh, how could he? (Jian) I've forgotten nuclear!  (All) Ride a barrel down the falls Then cook spaghetti with meatballs Really make your friends amazed Nuke it with some gamma rays Fly to Venus in a rocket Put your finger in a socket You may suffer from exhaust But none of that energy is ever really lost  (Murray) Then why can't we make a clean machine that moves perpetually? Cause there's another law with which all energy must agree Whenever it changes form, it loses quality  (Dave) In other words...  (Murray) Down/Damn that rising entropy!  (Dave) It's entropy you see that turns finess into mess A palace to a pig-stye why it's simply scandalous! Energy once neat degenerates into waste heat (We must repeat.) Because of entropy  From the Liner: 1993- A lot more exciting than it's sister song, Inertia. The band Is very Committed to heightening awareness around this issue  (Recorded by Doug McCelement, March '93 At Comfort SOund, Toronto.)",en
ML1795,MoodyLyrics4Q,Memory Lane,Minnie Riperton,Jazz,,,,,relaxed,positive,"[Verse 1] I stumbled on this photograph, it kind of made me laugh It took me way back, back down memory lane I see the happiness, I see the pain Where am I? Back down memory lane I see us standing there, such a happy, happy pair Love beyond compare, look a-there, look a-there  [Hook] The way you held me No one could tell me That love would die  [Verse 2] Why did I have to find this photograph? I thought I had forgot the past Now I'm slipping fast, back down memory lane I feel the happiness, I feel the pain Here am I, back down memory lane I'm in the sunshine, I'm in the rain I thought it was over, here I go again  [Hook]  [Bridge/Verse 3] I don't wanna go Travel up and down Faster that the speed of sound Back down memory lane You steal my foolish heart Don't let this feeling start Back down memory lane I don't wanna go Back down memory lane Save me, save me Back down memory lane Save me, save me, save me, save me, save me, save me Back down memory lane Back down memory lane Back down memory lane Back down memory lane I don't, I know I know, I don't know, know, know, know",en
ML1796,MoodyLyrics4Q,One Perfect Lie,Gary Numan,Rock,,,,,sad,negative,"[Verse 1] One, one perfect lie Was it told too soon and One, one perfect life Turned to stone cold mercy  [Chorus] I kneel down by your grave I kneel down torn and guilty  [Verse 2] Did I let you down Say goodbye too soon and Did you understand my mistake? Forgive me  [Chorus] I kneel down by your side I kneel down scared and helpless  [Bridge] One perfect lie wrapped in kindness and tears I wish I believed in your heaven One perfect life led by blind faith and trust If God has a heart he will find you  [Outro] Torn and guilty Torn and guilty Torn and guilty I'm torn and guilty I'm torn and guilty Torn and guilty Torn and guilty I'm torn and guilty I'm torn and guilty",en
ML1797,MoodyLyrics4Q,Take A Chance On Me,Abba,Pop,,,,,happy,positive,"[Chorus: Agnetha & Frida, Benny & Björn] If you change your mind, I'm the first in line (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you need me, let me know, gonna be around (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you got no place to go when you're feeling down (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) If you're all alone when the pretty birds have flown (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best and it ain't no lie (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you put me to the test, if you let me try (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance)  [Post-Chorus: Agnetha & Frida, Agnetha] Take a chance on me That's all I ask of you honey Take a chance on me  [Verse 1: Agnetha & Frida, Benny & Björn] We can go dancing, we can go walking As long as we're together  (As long as we're together) Listen to some music, maybe just talking Get to know you better  (Get to know you better)  [Pre-Chorus: Agnetha, Agnetha & Frida] 'Cause you know I've got So much that I wanna do, when I dream I'm alone with you It's magic You want me to leave it there, afraid of a love affair But I think you know That I can't let go  [Chorus: Agnetha & Frida, Benny & Björn] If you change your mind, I'm the first in line (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you need me, let me know, gonna be around (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you got no place to go when you're feeling down (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) If you're all alone when the pretty birds have flown (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best and it ain't no lie (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you put me to the test, if you let me try (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance)  [Post-Chorus: Agnetha & Frida, Agnetha] Take a chance on me Come on, give me a break, will you? Take a chance on me  [Verse 2: Agnetha & Frida, Benny & Björn] Oh, you can take your time, baby, I'm in no hurry Know I'm gonna get ya (Know I'm gonna get ya) You don't wanna hurt me, baby, don't worry I ain't gonna let you (I ain't gonna let ya)  [Pre-Chorus: Agnetha, Agnetha & Frida] Let me tell you now My love is strong enough to last when things are rough It's magic You say that I waste my time, but I can't get you off my mind No, I can't let go 'Cause I love you so  [Chorus: Agnetha & Frida, Benny & Björn] If you change your mind, I'm the first in line (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you need me, let me know, gonna be around (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you got no place to go when you're feeling down (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) If you're all alone when the pretty birds have flown (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best, baby, can't you see? (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gotta put me to the test, take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) (Take a chance, take a chance, take a chance on me)  [Outro: Agnetha & Frida, Benny & Björn] Ba-ba ba-ba ba, ba-ba ba-ba baa (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best, baby, can't you see? (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gotta put me to the test, take a chance on me (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) (Take a chance, take a chance, take a chance on me) Ba-ba ba-ba ba, ba-ba ba-ba baa-ba-ba (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best, baby, can't you see (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gotta put me to the test, take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) (Take a chance, take a chance, take a chance on me)",en
ML1799,MoodyLyrics4Q,Things I Miss The Most,Steely Dan,,,,,,relaxed,positive,"[Verse 1] I don't mind the quiet Or the lonely nights I don't miss the funky attitudes and I, I don't miss the fights I lie on the couch 'til suppertime And hunker down and read the Post And that's when I remember the things I miss the most  [Chorus] The talk The sex Somebody to trust The Audi TT The house on the Vineyard The house on the Gulf Coast These are the things I miss the most  [Verse 2] I kinda like frying up My sad cuisine Getting in bed and curling up with a girlie magazine Sometimes in the corner of my eye I see that adorable ghost And then ba-boom I remember the things I miss the most  [Chorus] The talk And the sex Somebody to trust The comfy Eames chair The good copper pans The '54 Strat These are the things I miss the most  [Bridge] I had a little birdy friend By morning she was gone Birdy goodbye Birdy bye bye  [Verse 3] I'm learning how to meditate So far so good I'm building the Andrea Doria out of balsa wood The days really don't last forever But it's getting pretty damn close And that's when I remember the things I miss the most  [Chorus] The talk And the sex Somebody to trust The Audi TT The house on the Vineyard The house on the Gulf Coast These are the things I miss the most",en
ML1803,MoodyLyrics4Q,Chicken Fried,Zac Brown Band,,,,,,happy,positive,"[Intro] You know I like my chicken fried Cold beer on a Friday night A pair of jeans that fit just right And the radio up  [Verse 1] Well I was raised up beneath the shade of a Georgia Pine And that's home, you know Sweet tea, pecan pie, and homemade wine Where the peaches grow And my house, it's not much to talk about But it's filled with love that's grown in southern ground  [Chorus] And a little bit of chicken fried Cold beer on a Friday night A pair of jeans that fit just right And the radio up Well I've seen the sun rise See the love in my woman's eyes Feel the touch of a precious child And know a mother's love  [Verse 2] It's funny how it's the little things in life That mean the most Not where you live, what you drive Or the price tag on your clothes There's no dollar sign on a piece of mind This I've come to know So if you agree, have a drink with me Raise your glasses for a toast  [Chorus] To a little bit of chicken fried Cold beer on a Friday night A pair of jeans that fit just right And the radio up Well I've seen the sun rise See the love in my woman's eyes Feel the touch of a precious child And know a mother's love  [Verse 3] I thank God for my life And for the stars and stripes May freedom forever fly, let it ring Salute the ones who died The ones that give their lives So we don't have to sacrifice All the things we love  [Chorus] Like our chicken fried And cold beer on a Friday night A pair of jeans that fit just right And the radio up Well I've seen the sun rise See the love in my woman's eyes Feel the touch of a precious child And know a mother's love Get your little chicken fried Cold beer on a Friday night A pair of jeans that fit just right And the radio up Well I've done seen the sun rise See the love in my woman's eyes Feel the touch of a precious child And know a mother's love",en
ML1804,MoodyLyrics4Q,Gritty Shaker,David Holmes,Pop,,,,,happy,positive,"I'm sittin' at a coffee table, unable to see straight Watchin' parallel lines unwind and undulate Behind the rain-streaked windowpane, the scene's bleak Another train leavin' home Conceding defeat with a low moan  Hangin' in a sky, made of stone Everybody's leavin' home, I called my man Jerome To come meet me in the twilight zone Leave your mobile phone at home and come alone  I bought him coffee and a snack Settled back, started speakin' He was tweakin' with the peak of his cap While I'm seekin' to discover what it takes to stay sober Not cover my mistakes Try to maybe make sense of the evidence It's over, she's gone for good Why should I lie, singin' a killer's lullaby Identified by the dying ring of her goodbye The last thing you hear before your life disappear  Now it just gets worse, like my stomach will burst Feel like I've been cursed With seven centuries of bitter memories And inadequacies, previous he's and she's I'm movin' round this old house for the last time Scene of my past crimes, been here for lifetimes Hearin' the chimes of the old clock that used to mock  You got eternity for takin' stock This place is like a padlock You look shocked Trust me, nothing ever moves but the dust There's just us and I'm here to torment and tease And that's how it was for centuries Me and my memories, till you brought the keys  Took the couple of Saturdays I moved in runnin' from tragedies and boozing Seven hundred years since I came here You appear, same hair, same quizzical stare I couldn't get near And the sheer frustration was more than I could bear I was really cursed, thought I'd been through the worst part  That was just the first part, just the start Every night I'd be sitting with dread, breaking my heart In case the man she'd been chasin' gets to first base And I just can't escape, I'm in bad shape You making love to someone else is more than I can take And so I make all the movement I can to no avail Scream and yell, sinkin' deeper into my personal Hell  I'm getting heated, I'm sorry, have another coffee I needed to release my sparrow chest From just a piece of this pressure Unless an escape route is found I'm going down underground Into lifetimes of pain, it's absurd The heaviest chain is contained is the sound of one word So I'm referred back to Hell, huh Just as well, I hate needles an' get twinges At the thought of syringes  J, I'm going insane with shame I dream and watch her makin' love over and over again With what I call a farmer's swain Unintelligent, pea-brained retard who's dick is always hard Oh God, of course I'm jealous, fellows Oversexed flexing his pec's Jesus, what's he going make her do next? I'm mad vex, the way she gently scratches his chest  You used to do that to me back in 1253 Pity me, while you lie with your lover I stare and suffer in despair while you ruffle his hair Unaware of who else is there I move quick, I want to try my trick one last time You know it's possible to vaguely define my outline When dust move in the sunshine So I'm tryin' to change, vibrate myself to near human pitch  Which reminds me how I used to come unstitched And switch 'round the house in a blind rage It took years and an ocean of tears To find the key to this cage And write another stage into a new age It's difficult to gauge But I know that I'll see you again, on that you may depend I just don't know how or when Sleep on, my lost love on gone",en
ML1806,MoodyLyrics4Q,Lou Reed,The Little Willies,Country,,,,,happy,positive,"We were drivin through West Texas The land of beef and pork Where they tend the hides of leather We wear back in New York In a pasture, along a roadside Behind a brokedown shack On a dusky side of evening We saw a figure dressed in black  And we don't mean to sound like we're trippin But we swear to God We saw Lou Reed cow tippin Cow tippin  Hey Lou, ""Is that you?"" She said as we pulled to the shoulder He just said, ""Go screw."" And then he turned and tipped one over Under a spitshine Western sky The color of blue varnish Hey it's like Fellini Actually I'm thinkin more like Jim Jarmusch  And we can't say how much we've been sippin But we swear to God We saw Lou Reed cow tippin Cow tippin  I got cops on the cell I said I got a little story to tell Lou Reed is in the cow pen They said, Oh no! Not again!  And we hope our perceptions isn't slippin But we swear to God We saw Lou Reed cow tippin Cow tippin  Cow tippin Cow tippin Cow tippin You really think that was Lou Reed? Cow tippin I'm sure it was, he was wearing black Levis Cow tippin I thought he was a vegetarian Cow tippin He's just tippin them over, he wasn't eating them Cow tippin Oh Cow tippin",en
ML1807,MoodyLyrics4Q,New Millennium Homes,Rage Against the Machine,,,,,,angry,negative,"[Verse 1] Hungry people don't stay hungry for long They get hope from fire and smoke as the weak grow strong Hungry people don't stay hungry for long They get hope from fire and smoke as they reach for the dawn The spirit of Jackson now screams through the ruins Through factory chains and the ghost of the Union The forgotten remains disappear to their new homes The knife, the thrust, the life burns to the raw bone The blood on the floor of the tear is still dryin' Cover the spread sheets, the Dow Jones skyin' The cell block live stock, the bodies they buyin' Old south order, new northern horizon!  [Pre-Chorus] Violence in all hands, embrace it if need be (Violence in all hands, embrace it if need be) Livin' been warfare, I press it to CD (Livin' been warfare, I press it to CD) Violence in all hands, embrace it if need be (Violence in all hands, embrace it if need be) Livin' been warfare, I press it to CD (Livin' been warfare, I press it to CD)  [Chorus] A fire in the master's house is set A fire in the master's house is set A fire in the master's house is set A fire in the master's house is set  [Verse 2] Hungry people don't stay hungry for long They get hope from fire and smoke as the weak grow strong Hungry people don't stay hungry for long They get hope from fire and smoke as they reach for the dawn Yo, yo, check the high tech terror of the new order athletes Peering into the eyes of the child already on trial These armies rippin' families apart, get 'em on file Convictions fit the stock profile all the while Films of dogs, cuttin' through homes Ripping skin from bones, yes, the new millennium homes Privatizing through private eyes, an era rising Of the old south order, new northern horizon  [Pre-Chorus] Violence in all hands, embrace it if need be (Violence in all hands, embrace it if need be) Livin' been warfare, I press it to CD (Livin' been warfare, I press it to CD) Violence in all hands, embrace it if need be (Violence in all hands, embrace it if need be) Livin' been warfare, I press it to CD (Livin' been warfare, I press it to CD)  [Chorus] A fire in the master's house is set A fire in the master's house is set A fire in the master's house is set A fire in the master's house is set",en
ML1808,MoodyLyrics4Q,The Longest Year,Katatonia,Metal,,,,,sad,negative,"In the nights of old, I always wished In the longest year that had me down And I would freeze if you ever asked me That was my way  Confront the guilt and try to overcome Do not go away I'm not there yet [x2]  I can see fire When I fall behind (fall behind) When I give up My thoughts redefined How cold is the flame Of our uncompromising future How cold is the sun  The city lights are fading still The coming sky so white And I'm the dark of this our new day This is my way  Find the one This weight will hold me down How cold is the sun  I can see fire When I fall behind (fall behind) When I give up My thoughts redefined How cold is the flame Of our uncompromising future How cold is the sun",en
ML1809,MoodyLyrics4Q,Where Would I Be?,Cake,Rock,,,,,sad,negative,"[Verse 1] I've been waiting for so long I've been hoping your love's not gone Houses are sliding in the mud Rivers are raging in your blood  [Chorus] Where would I be without your love? Where would I be without your arms Around me?  [Verse 2] You want to be the only one If I knew you I would not run You have been cloudy, distant, dark I'm thinking of Noah and the ark  [Chorus] Where would I be without your love? Where would I be without your arms Around me? Where would I be without your love? Where would I be without your arms Around me?  [Instrumental Outro]",en
